parent,distance,keytag,importance,biz_ext,type,photos,building,typecode,shopinfo,poiweight,adname,featured_reviews_remake,tel,id,address,space_num,pname,biz_type,cityname,childtype,atag,name,location,shopid,favorite_num,featured_reviews,rating,cost,cost_missing,rating_missing,rating_is_zero,valid_for_model,type_main,cat_level1,cat_level2,tag_list
B023B14BN0,[],西式快餐,[],[],餐饮服务;快餐厅;麦当劳,[],[],050302,0,[],上城区,[],0571-86439382,B0FFHIAHF9,解放东路29号(市民中心地铁站N1口步行100米),[],浙江省,diner,杭州市,202,"不素之霸双层牛肉堡精选套餐,不素之霸双层牛肉堡,优品豆浆,原味板烧鸡腿麦满分配脆薯饼,双层阿拉斯加狭鳕鱼堡,培根蛋麦煎饼配脆薯饼,墨西哥烧烤风味鸡腿堡,奥利奥原味麦旋风,奥利奥草莓麦旋风,奶油坚果酱蛋牛堡,小食纷享盒,开心乐园餐,开心乐园餐配小薯条,悠享早晨全餐配配鲜煮咖啡,下午茶,汉堡,薯条,鸡肉,双人餐",麦当劳(钱江新城迪凯银座),"120.211276,30.241721",[],[],[],4.5,35,FALSE,FALSE,FALSE,TRUE,餐饮服务;快餐厅;麦当劳,餐饮服务,快餐厅,"['不素之霸双层牛肉堡精选套餐', '不素之霸双层牛肉堡', '优品豆浆', '原味板烧鸡腿麦满分配脆薯饼', '双层阿拉斯加狭鳕鱼堡', '培根蛋麦煎饼配脆薯饼', '墨西哥烧烤风味鸡腿堡', '奥利奥原味麦旋风', '奥利奥草莓麦旋风', '奶油坚果酱蛋牛堡', '小食纷享盒', '开心乐园餐', '开心乐园餐配小薯条', '悠享早晨全餐配配鲜煮咖啡', '下午茶', '汉堡', '薯条', '鸡肉', '双人餐']"
B023B0A4ZD,[],日式烧烤,[],[],餐饮服务;外国餐厅;日本料理,[],[],050202,0,[],上城区,[],18116032407,B0KUTHBUDZ,701号杭州万象城B2层B268(裕莲茶楼旁边),[],浙江省,diner,杭州市,202,"牛肉,牛肉饼,肉饼,奶油,汉堡",肉肉大米(杭州万象城店),"120.215419,30.251300",[],[],[],4.6,84,FALSE,FALSE,FALSE,TRUE,餐饮服务;外国餐厅;日本料理,餐饮服务,外国餐厅,"['牛肉', '牛肉饼', '肉饼', '奶油', '汉堡']"
B023B0A4ZD,[],西餐,[],[],餐饮服务;外国餐厅;外国餐厅,[],[],050200,0,[],上城区,[],0571-87176166,B0J3SC7JTC,富春路701号杭州万象城B楼B149号,[],浙江省,diner,杭州市,202,"三明治,双人餐,牛排,牛肉,薯条,鸡肉,提拉米苏,蘑菇,下午茶,奶油",O'eat Gastronomy(杭州万象城店),"120.215881,30.251041",[],[],[],4.7,138,FALSE,FALSE,FALSE,TRUE,餐饮服务;外国餐厅;外国餐厅,餐饮服务,外国餐厅,"['三明治', '双人餐', '牛排', '牛肉', '薯条', '鸡肉', '提拉米苏', '蘑菇', '下午茶', '奶油']"
B0FFKOEPES,[],江浙菜,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],上城区,[],0571-86851796,B0FFKPGIYD,民心路280号平安金融中心悦坊商场4楼403,[],浙江省,diner,杭州市,202,"拉菲樱桃鹅肝,波龙麻婆豆腐,椰皇桂圆炖桃胶,葱油江白条,山珍极品牛肉,生醉膏蟹,牛肉,龙虾,豆腐,鸡肉",樨香(钱江新城店),"120.212815,30.251617",[],[],[],4.6,233,FALSE,FALSE,FALSE,TRUE,餐饮服务;餐饮相关场所;餐饮相关,餐饮服务,餐饮相关场所,"['拉菲樱桃鹅肝', '波龙麻婆豆腐', '椰皇桂圆炖桃胶', '葱油江白条', '山珍极品牛肉', '生醉膏蟹', '牛肉', '龙虾', '豆腐', '鸡肉']"
B0FFJH8758,[],粤菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],0571-88079588;18958009588,B0FFKKQ2MP,民心路280号杭州平安金融中心B座4层,[],浙江省,diner,杭州市,202,"生腌小青龙,贵妃龙虾泡饭,辣汁花螺,小火锅,素菜,蜜汁叉烧,奶油,拿破仑,螃蟹,肥牛",东富酒家(平安金融中心店),"120.212442,30.251655",[],[],[],4.7,450,FALSE,FALSE,FALSE,TRUE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['生腌小青龙', '贵妃龙虾泡饭', '辣汁花螺', '小火锅', '素菜', '蜜汁叉烧', '奶油', '拿破仑', '螃蟹', '肥牛']"
B023B0A4ZD,[],火锅,[],[],餐饮服务;中餐厅;火锅店,[],[],050117,0,[],上城区,[],[],B0L695QA1Y,万象城5层L522号(江锦路地铁站B3口旁),[],浙江省,diner,杭州市,202,[],三出山火锅(杭州万象城店),"120.215513,30.251753",[],[],[],4.7,123,FALSE,FALSE,FALSE,TRUE,餐饮服务;中餐厅;火锅店,餐饮服务,中餐厅,[]
B0FFKOEPES,[],西餐,[],[],餐饮服务;外国餐厅;西餐厅(综合风味),[],[],050201,1,[],上城区,[],0571-85236335,B0LDMC7KOD,民心路280号PAFC LIVING平安悦坊1层112A,[],浙江省,diner,杭州市,202,[],BlueFrog 蓝蛙X 臻选,"120.212472,30.251887",[],[],[],4.6,124,FALSE,FALSE,FALSE,TRUE,餐饮服务;外国餐厅;西餐厅(综合风味),餐饮服务,外国餐厅,[]
B0FFKOEPES,[],粤菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],0571-86891980,B0FFKS9M0F,平安金融中心1、2幢306室、307室,[],浙江省,diner,杭州市,202,"鸭肉,烤鸭,虾仁,杨枝甘露",文兴酒家(悦坊商场店),"120.212992,30.251464",[],[],[],4.7,260,FALSE,FALSE,FALSE,TRUE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['鸭肉', '烤鸭', '虾仁', '杨枝甘露']"
B023B0A4ZD,[],浙菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],0571-87290561,B0H6F532Z9,四季青街道富春路701号杭州万象城L6层L678号商铺,[],浙江省,diner,杭州市,201,"家常菜,年糕,特色菜,脆皮大肠,杨枝甘露,特色小吃,豆腐,鸡肉",荣小馆(杭州万象城店),"120.215259,30.251333",[],[],[],4.7,229,FALSE,FALSE,FALSE,TRUE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['家常菜', '年糕', '特色菜', '脆皮大肠', '杨枝甘露', '特色小吃', '豆腐', '鸡肉']"
B0MGFR4TYE,[],西餐,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],上城区,[],0571-86088806,B0K23CSKK6,平安金融中心1-2幢105室A,[],浙江省,diner,杭州市,202,"提拉米苏,下午茶,蘑菇,双人餐,牛肉",The boots泥靴City(杭州平安悦坊店),"120.213048,30.251596",[],[],[],4.6,182,FALSE,FALSE,FALSE,TRUE,餐饮服务;餐饮相关场所;餐饮相关,餐饮服务,餐饮相关场所,"['提拉米苏', '下午茶', '蘑菇', '双人餐', '牛肉']"
B023B0A4ZD,[],江浙菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],0571-86082680,B0H6PMMNPF,富春路701号万象城L3层L342号商铺,[],浙江省,diner,杭州市,201,"大红袍卤鸭舌,脆皮青柠牛肉,招牌茶香排骨,八宝海胆豆腐,天目神仙鸡汤,富贵芋头煲,私房黄鱼年糕,京式葱爆羊肉,脆皮茶香乳鸽,功夫牛肉生煎包,梅坞茶香大虾,水煮刀口黄牛肉,鲍鱼生炒竹林鸡,梅干菜蒸江鳗,秘制脆皮卷饼肉,神仙鸡煲,脆皮卷饼肉,宁波黄鱼年糕,牛肉,双人餐,排骨,鸡肉",香芙茗楼(万象城店),"120.215314,30.251130",[],[],[],4.7,151,FALSE,FALSE,FALSE,TRUE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['大红袍卤鸭舌', '脆皮青柠牛肉', '招牌茶香排骨', '八宝海胆豆腐', '天目神仙鸡汤', '富贵芋头煲', '私房黄鱼年糕', '京式葱爆羊肉', '脆皮茶香乳鸽', '功夫牛肉生煎包', '梅坞茶香大虾', '水煮刀口黄牛肉', '鲍鱼生炒竹林鸡', '梅干菜蒸江鳗', '秘制脆皮卷饼肉', '神仙鸡煲', '脆皮卷饼肉', '宁波黄鱼年糕', '牛肉', '双人餐', '排骨', '鸡肉']"
B023B0A4ZD,[],自助餐,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],18667083559,B0LU1GFGEV,江锦路与富春路交叉口西北80米,[],浙江省,diner,杭州市,202,帝王蟹,雍容荟帝王蟹活龙虾展台自助(杭州万象城黑金店),"120.215725,30.251175",[],[],[],4.7,527,FALSE,FALSE,FALSE,TRUE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,['帝王蟹']
B023B0A4ZD,[],西餐,[],[],餐饮服务;外国餐厅;外国餐厅,[],[],050200,0,[],上城区,[],0571-86503366;0571-86580566,B0I23SV1LD,富春路701号二期万象城斜对面,[],浙江省,diner,杭州市,202,"熟成55天极佳级大里脊,美国极佳级牛小排,熟成28天极佳级战斧,炙烤辣魔鬼牛排（果木炙烤）,精品黑椒牛排,经典松露惠灵顿牛排,熟成45天极佳级小战斧,牛肉,单人餐,牛排",牛排家(杭州万象城店),"120.214470,30.252889",[],[],[],4.7,318,FALSE,FALSE,FALSE,TRUE,餐饮服务;外国餐厅;外国餐厅,餐饮服务,外国餐厅,"['熟成55天极佳级大里脊', '美国极佳级牛小排', '熟成28天极佳级战斧', '炙烤辣魔鬼牛排（果木炙烤）', '精品黑椒牛排', '经典松露惠灵顿牛排', '熟成45天极佳级小战斧', '牛肉', '单人餐', '牛排']"
B023B0A4ZD,[],小吃快餐,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],上城区,[],13713866746;18413259401,B0LRCDF78K,富春路701号杭州万象城B266号商铺,[],浙江省,diner,杭州市,202,"首创现切杭椒牛肉,香菜牛肉拌川,杭州虾仁爆鳝拌川,鲜牛肉,虾爆鳝面,杭州虾仁爆鳝拌川,首创现切杭椒牛肉拌川",椿芽·鲜牛肉杭州拌川(杭州万象城店),"120.215513,30.251753",[],[],[],4.6,46,FALSE,FALSE,FALSE,TRUE,餐饮服务;餐饮相关场所;餐饮相关,餐饮服务,餐饮相关场所,"['首创现切杭椒牛肉', '香菜牛肉拌川', '杭州虾仁爆鳝拌川', '鲜牛肉', '虾爆鳝面', '杭州虾仁爆鳝拌川', '首创现切杭椒牛肉拌川']"
B023B0A4ZD,[],日式烧烤,[],[],餐饮服务;外国餐厅;日本料理,[],[],050202,0,[],上城区,[],0571-88891786,B0J66NSHB5,富春路701号杭州万象城L3层,[],浙江省,diner,杭州市,202,"单人餐,牛肉,烤肉,鸡肉",黑牛的店(杭州万象城店),"120.215246,30.252532",[],[],[],4.5,253,FALSE,FALSE,FALSE,TRUE,餐饮服务;外国餐厅;日本料理,餐饮服务,外国餐厅,"['单人餐', '牛肉', '烤肉', '鸡肉']"
B023B0A4ZD,[],西餐,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店|餐饮服务;餐饮相关场所;餐饮相关,[],[],061100|050000,0,[],上城区,[],0571-85122162,B0I2CAA3ZB,富春路万象城二期L1层170号商铺,[],浙江省,[],杭州市,201,"套餐,鲜果茶,gaga超级沙拉,招牌菜,精选Gaga牛肉沙拉,肉酱意粉,gaga鲜果茶系列,Brunch系列,小资组合,意面,鸡肉,奶油,果茶,沙拉,牛肉,龙虾,下午茶,烤鸡,薯条,香肠",gaga,"120.214427,30.252947",[],[],[],4.7,140,FALSE,FALSE,FALSE,TRUE,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,购物服务,服装鞋帽皮具店,"['套餐', '鲜果茶', 'gaga超级沙拉', '招牌菜', '精选Gaga牛肉沙拉', '肉酱意粉', 'gaga鲜果茶系列', 'Brunch系列', '小资组合', '意面', '鸡肉', '奶油', '果茶', '沙拉', '牛肉', '龙虾', '下午茶', '烤鸡', '薯条', '香肠']"
B023B0A4ZD,[],北京菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],0571-86551688;0571-86553688,B0I02UGOMB,富春路701号杭州万象城L3层,[],浙江省,diner,杭州市,202,"烤鸭,烤鸭,北京烤鸭,老北京炸酱面",玖五京菜(杭州万象城店),"120.214647,30.253013",[],[],[],4.7,208,FALSE,FALSE,FALSE,TRUE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['烤鸭', '烤鸭', '北京烤鸭', '老北京炸酱面']"
B023B0A4ZD,[],粤菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],13067968188,B0L657OP9G,四季青街道富春路701号杭州万象城L338号,[],浙江省,diner,杭州市,202,"拌饭,豆腐,丸子,牛肉丸",潮Marée·潮州菜(杭州万象城店),"120.215703,30.251113",[],[],[],4.5,137,FALSE,FALSE,FALSE,TRUE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['拌饭', '豆腐', '丸子', '牛肉丸']"
B023B0A4ZD,[],日本料理,[],[],餐饮服务;外国餐厅;日本料理,[],[],050202,0,[],上城区,[],[],B0J67HNA62,富春路701号杭州万象城B2层(江锦路地铁站B3口旁),[],浙江省,diner,杭州市,201,[],鮨政·Omakase(杭州万象城店),"120.215911,30.251009",[],[],[],4.6,232,FALSE,FALSE,FALSE,TRUE,餐饮服务;外国餐厅;日本料理,餐饮服务,外国餐厅,[]
B0IA3ZSLIF,[],东南亚菜,[],[],餐饮服务;外国餐厅;外国餐厅,[],[],050200,0,[],上城区,[],19357305377,B0KKOPME0O,富春路701号杭州万象城S1,[],浙江省,diner,杭州市,202,"双人餐,料理",富贵椰Thai Bistro泰式料理(万象城店),"120.214587,30.253292",[],[],[],4.7,134,FALSE,FALSE,FALSE,TRUE,餐饮服务;外国餐厅;外国餐厅,餐饮服务,外国餐厅,"['双人餐', '料理']"
B023B0A4ZD,[],东北菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],18968053267,B0LAV16QHX,富春路701号杭州万象城5层L537,[],浙江省,diner,杭州市,202,"双人餐,奉天老式锅包肉",奉天小馆·品质东北菜(杭州首店),"120.215937,30.251012",[],[],[],4.6,131,FALSE,FALSE,FALSE,TRUE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['双人餐', '奉天老式锅包肉']"
B023B0A4ZD,[],川菜,[],[],餐饮服务;中餐厅;火锅店,[],[],050117,0,[],上城区,[],4006092822,B0G0AMS6Z6,四季青街道富春路701号万象城购物中心L5层L523商铺,[],浙江省,diner,杭州市,202,"泡椒活蛙,螺丝椒小炒肉,香辣活蛙,沸腾麻婆豆腐,牛肉,肥肠,酸菜鱼,双人餐",太二酸菜鱼(杭州万象城店),"120.216011,30.251418",[],[],[],4.5,80,FALSE,FALSE,FALSE,TRUE,餐饮服务;中餐厅;火锅店,餐饮服务,中餐厅,"['泡椒活蛙', '螺丝椒小炒肉', '香辣活蛙', '沸腾麻婆豆腐', '牛肉', '肥肠', '酸菜鱼', '双人餐']"
B023B14BF5,[],小吃快餐,[],[],餐饮服务;快餐厅;快餐厅,[],[],050300,0,[],上城区,[],021-59097777,B0J2KS5AEY,钱江时代广场2幢104室,[],浙江省,diner,杭州市,202,"汉堡,披萨,牛肉",必胜客(杭州钱江时代店),"120.205663,30.240722",[],[],[],4.3,38,FALSE,FALSE,FALSE,TRUE,餐饮服务;快餐厅;快餐厅,餐饮服务,快餐厅,"['汉堡', '披萨', '牛肉']"
B023B0A4ZD,[],酒吧,[],[],餐饮服务;外国餐厅;外国餐厅,[],[],050200,0,[],上城区,[],0571-89705296;98705296,B0H3DCS1G2,富春路701号杭州万象城B1层东亚银行正下方,[],浙江省,diner,杭州市,202,[],BROWNSTONE布朗石西班牙餐厅酒吧(杭州万象城店),"120.215196,30.253081",[],[],[],4.7,175,FALSE,FALSE,FALSE,TRUE,餐饮服务;外国餐厅;外国餐厅,餐饮服务,外国餐厅,[]
B023B07HMV,[],浙菜,[],[],餐饮服务;中餐厅;浙江菜,[],[],050106,0,[],上城区,[],0571-85171788,B023B14A6F,钱江新城城星路8号(城星路地铁站出入口步行290米),[],浙江省,diner,杭州市,302,"石锅豆腐,红烧肉,黄鱼,澳洲牛肉,虾仁水晶饺,榴莲酥,芒果西米露,豉汁蒸凤爪,马家沟芹菜,泡菜肥牛,海鲜粉丝,东阳薄饼,东阳沃面,乳鸽,鳕鱼r,寿司,鹅肝",锦香来(钱江新城店),"120.209923,30.239339",[],[],[],4.6,251,FALSE,FALSE,FALSE,TRUE,餐饮服务;中餐厅;浙江菜,餐饮服务,中餐厅,"['石锅豆腐', '红烧肉', '黄鱼', '澳洲牛肉', '虾仁水晶饺', '榴莲酥', '芒果西米露', '豉汁蒸凤爪', '马家沟芹菜', '泡菜肥牛', '海鲜粉丝', '东阳薄饼', '东阳沃面', '乳鸽', '鳕鱼r', '寿司', '鹅肝']"
B023B0A4ZD,[],江浙菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],0571-86065286,B0K3F69BAM,富春路万象城6层(江锦路地铁站B3口旁),[],浙江省,diner,杭州市,202,"五花肉,大虾,小黄鱼,料理,豆腐,绍兴臭豆腐,干炸臭豆腐,奶油,蛋挞,拌饭,特色菜,鹅肝",醉玖兰亭·精细绍兴菜(杭州万象城店),"120.215810,30.251343",[],[],[],4.6,235,FALSE,FALSE,FALSE,TRUE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['五花肉', '大虾', '小黄鱼', '料理', '豆腐', '绍兴臭豆腐', '干炸臭豆腐', '奶油', '蛋挞', '拌饭', '特色菜', '鹅肝']"
B023B0A4ZD,[],小吃快餐,[],[],餐饮服务;快餐厅;快餐厅,[],[],050300,0,[],上城区,[],0571-82202461,B0J1NCFF9B,四季青街道富春路701号杭州万象城二期1层S178、S188号商铺,[],浙江省,diner,杭州市,201,"汉堡,薯条",Shake Shack(杭州万象城店),"120.214562,30.253008",[],[],[],4.7,65,FALSE,FALSE,FALSE,TRUE,餐饮服务;快餐厅;快餐厅,餐饮服务,快餐厅,"['汉堡', '薯条']"
B023B0A4ZD,[],自助餐,[],[],餐饮服务;外国餐厅;日本料理,[],[],050202,0,[],上城区,[],0571-89705797,B023B14KL5,富春路701号杭州万象城4层(江锦路地铁站B3口旁),[],浙江省,diner,杭州市,202,"三文鱼,刺身,鹅肝,单人餐,牛肉,铁板烧",大渔臻选·棠膳(杭州万象城店),"120.216279,30.251467",[],[],[],4.6,274,FALSE,FALSE,FALSE,TRUE,餐饮服务;外国餐厅;日本料理,餐饮服务,外国餐厅,"['三文鱼', '刺身', '鹅肝', '单人餐', '牛肉', '铁板烧']"
B023B0A4ZD,[],面馆,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],13167459921,B0KK0UBLM5,万象城5楼池奈对面(江锦路地铁站B1口步行400米),[],浙江省,diner,杭州市,202,本帮面,王繁星面馆(杭州万象城店),"120.216025,30.252049",[],[],[],4.5,38,FALSE,FALSE,FALSE,TRUE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,['本帮面']
B0FFG8V7QR,[],西餐,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,1,[],上城区,[],0571-89995266,B0LG5RXK2D,富春路701号杭州万象城二期1层S180号,[],浙江省,diner,杭州市,202,[],T-yoogee,"120.214720,30.253186",[],[],[],4.7,114,FALSE,FALSE,FALSE,TRUE,餐饮服务;餐饮相关场所;餐饮相关,餐饮服务,餐饮相关场所,[]
B023B14BSN,[],西式快餐,[],[],餐饮服务;快餐厅;快餐厅,[],[],050300,0,[],上城区,[],4001597597,B0JDX9DE93,四季青街道城星路鑫亚钱江国际时代广场3号楼1层102-2、103室,[],浙江省,diner,杭州市,202,"果肉榴莲比萨,经典意式肉酱比萨,金枪鱼海鲜荟萃比萨,经典大阪烧风味海陆比萨,金尊鲍鱼扇贝比萨,照烧风味牛肉土豆比萨,双人餐",达美乐比萨(城星路店),"120.205953,30.239799",[],[],[],4.4,75,FALSE,FALSE,FALSE,TRUE,餐饮服务;快餐厅;快餐厅,餐饮服务,快餐厅,"['果肉榴莲比萨', '经典意式肉酱比萨', '金枪鱼海鲜荟萃比萨', '经典大阪烧风味海陆比萨', '金尊鲍鱼扇贝比萨', '照烧风味牛肉土豆比萨', '双人餐']"
B023B14BSN,[],中餐,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],0571-87897098,B0H35Z1ONX,钱江国际时代广场3号楼4楼(城星路地铁站C1口旁),[],浙江省,diner,杭州市,202,"牛肉,鸡汤,大包,特色菜",升鼎荟,"120.206078,30.239608",[],[],[],4.7,253,FALSE,FALSE,FALSE,TRUE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['牛肉', '鸡汤', '大包', '特色菜']"
B023B0A4ZD,[],中餐,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],19357677100,B0KK5SFP2F,富春路701号杭州万象城东门扶梯上二楼2107号商铺(劳力士楼上),[],浙江省,diner,杭州市,202,"奶油,黑三剁,鸡肉,牛肉,小锅米线",野果yeego(杭州万象城店),"120.216442,30.251854",[],[],[],4.6,143,FALSE,FALSE,FALSE,TRUE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['奶油', '黑三剁', '鸡肉', '牛肉', '小锅米线']"
B023B14F4Q,[],海鲜,[],[],餐饮服务;中餐厅;海鲜酒楼,[],[],050119,0,[],上城区,[],15168227217,B0L0O7IQFC,城星路89号尊宝大厦F1层,[],浙江省,diner,杭州市,202,[],舟舢海鲜小馆·舟山小海鲜(钱江新城店),"120.207838,30.238771",[],[],[],4.6,98,FALSE,FALSE,FALSE,TRUE,餐饮服务;中餐厅;海鲜酒楼,餐饮服务,中餐厅,[]
[],[],西式快餐,[],[],餐饮服务;快餐厅;麦当劳,[],[],050302,0,[],上城区,[],0571-86601017,B0GRGORPX2,尊宝大厦(城星路地铁站D口步行200米),[],浙江省,diner,杭州市,[],"人气美味尽享套餐,原味板烧鸡腿麦满分组合,板烧美味三件套,家有金桶（脆鸡版）,麦辣美味三件套,麦当劳超值嗨餐,（2-3人餐）,大脆鸡扒麦满分组合,家有金桶（汉堡版）,可乐鸡翅,巨无霸汉堡,安格斯系列,麦辣鸡腿堡,双人餐,芝士,薯条,汉堡",麦当劳(杭州麦当劳江干区尊宝大厦餐厅),"120.207978,30.238561",[],[],[],4.4,31,FALSE,FALSE,FALSE,TRUE,餐饮服务;快餐厅;麦当劳,餐饮服务,快餐厅,"['人气美味尽享套餐', '原味板烧鸡腿麦满分组合', '板烧美味三件套', '家有金桶（脆鸡版）', '麦辣美味三件套', '麦当劳超值嗨餐', '（2-3人餐）', '大脆鸡扒麦满分组合', '家有金桶（汉堡版）', '可乐鸡翅', '巨无霸汉堡', '安格斯系列', '麦辣鸡腿堡', '双人餐', '芝士', '薯条', '汉堡']"
B0FFGHSK21,[],居酒屋,[],[],餐饮服务;外国餐厅;日本料理,[],[],050202,1,[],上城区,[],19558183134,B0JUVM60D8,城星路89号尊宝大厦F1层,[],浙江省,diner,杭州市,202,"烧鸟,奶油,居酒屋,鸡肉",尹目·烧鸟居酒屋,"120.207547,30.239063",[],[],[],4.6,144,FALSE,FALSE,FALSE,TRUE,餐饮服务;外国餐厅;日本料理,餐饮服务,外国餐厅,"['烧鸟', '奶油', '居酒屋', '鸡肉']"
B023B1FB36,[],中餐,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],18958060897,B0L1MRI0SP,四季青街道之江路1078号城市阳台(西南角),[],浙江省,diner,杭州市,302,[],楼外楼(城市阳台店),"120.216349,30.240843",[],[],[],4.5,104,FALSE,FALSE,FALSE,TRUE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,[]
B0FFG97BO3,[],中餐,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],0571-89729700,B0FFH3NBYK,钱江路1366号杭州柏悦酒店37层,[],浙江省,diner,杭州市,202,"炸烹大花虾,桂花糖排,三门膏蟹,澳洲牛肉粒,黄鱼面,石锅海胆老豆腐,龙井焦糖炖蛋,西湖醋鱼,酱油炒饭,辣醉花螺,下午茶,牛肉",杭州柏悦酒店悦轩中餐厅,"120.214952,30.253766",[],[],[],4.7,631,FALSE,FALSE,FALSE,TRUE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['炸烹大花虾', '桂花糖排', '三门膏蟹', '澳洲牛肉粒', '黄鱼面', '石锅海胆老豆腐', '龙井焦糖炖蛋', '西湖醋鱼', '酱油炒饭', '辣醉花螺', '下午茶', '牛肉']"
B023B14EFD,[],海鲜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],上城区,[],15558135559,B0I1CM7F6H,东方君悦大厦西南门2幢一楼,[],浙江省,diner,杭州市,202,"松叶蟹,果木烤鸭,鳝丝,十五年陈皮烧甲鱼,金华两头乌红烧肉,油条虾仁,黄贡椒蒸白条,双人餐,杨枝甘露,羊肉,辣椒炒肉,湖南辣椒小炒肉,定胜糕",東喜記·名厨浙宴(钱江店),"120.219795,30.251292",[],[],[],4.7,159,FALSE,FALSE,FALSE,TRUE,餐饮服务;中餐厅;中餐厅,餐饮服务,中餐厅,"['松叶蟹', '果木烤鸭', '鳝丝', '十五年陈皮烧甲鱼', '金华两头乌红烧肉', '油条虾仁', '黄贡椒蒸白条', '双人餐', '杨枝甘露', '羊肉', '辣椒炒肉', '湖南辣椒小炒肉', '定胜糕']"
